route_path,methods,route_family,audience,public_reason,auth_mechanism,tenant_context,tenant_filter,service_role_usage,tenant_role_requirement,project_role_requirement,stakeholder_policy,platform_owner_gate,customer_facing,finance_guard,finance_payload_risk,lite_client_access,write_operation,idempotency,rate_limit,legacy_alias,canonical_route,test_file,negative_roles_tested,cross_tenant_test,finance_leak_test,status,severity,evidence,recommended_fix_batch
/api/v1/owner/diagnostics,GET,owner_legacy,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,yes,/api/v1/platform/diagnostics,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/owner/diagnostics/route.ts,
/api/v1/owner/health,GET,owner_legacy,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,yes,/api/v1/platform/health,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/owner/health/route.ts,
/api/v1/owner/overview,GET,owner_legacy,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,yes,/api/v1/platform/overview,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/owner/overview/route.ts,
/api/v1/owner/support/tickets,GET|PATCH,owner_legacy,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,yes,/api/v1/platform/support/tickets,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/owner/support/tickets/route.ts,
/api/v1/owner/support/tickets/:ticketId/messages,GET|POST,owner_legacy,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,yes,/api/v1/platform/support/tickets/:ticketId/messages,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/owner/support/tickets/[ticketId]/messages/route.ts,
/api/v1/owner/tenants,GET,owner_legacy,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,yes,/api/v1/platform/tenants,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/owner/tenants/route.ts,
/api/v1/owner/tenants/:tenantId,GET,owner_legacy,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,yes,/api/v1/platform/tenants/:tenantId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/owner/tenants/[tenantId]/route.ts,
/api/v1/owner/users,GET,owner_legacy,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,yes,/api/v1/platform/users,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/owner/users/route.ts,
/api/v1/plan-fit/current,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/plan-fit/current,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/plan-fit/current/route.ts,
/api/v1/plan-fit/orchestration,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/plan-fit/orchestration,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/plan-fit/orchestration/route.ts,
/api/v1/plan-fit/recommend,POST,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/plan-fit/recommend,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/plan-fit/recommend/route.ts,
/api/v1/plan-fit/recommend/latest,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/plan-fit/recommend/latest,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/plan-fit/recommend/latest/route.ts,
/api/v1/plan-fit/select,POST,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/plan-fit/select,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/plan-fit/select/route.ts,
/api/v1/plan-fit/surface,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/plan-fit/surface,app/api/v1/plan-fit/surface/route.test.ts,partial_see_test|unauth|roles,no,no,PROVEN,,apps/web/app/api/v1/plan-fit/surface/route.ts,
/api/v1/platform/audit,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/audit,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/audit/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/billing/pilot-status,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/billing/pilot-status,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/billing/pilot-status/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/billing/pilot-workspaces,GET|POST,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/billing/pilot-workspaces,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/billing/pilot-workspaces/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/billing/pilot-workspaces/:workspaceId,DELETE,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/billing/pilot-workspaces/:workspaceId,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/billing/pilot-workspaces/[workspaceId]/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/billing/process-pending-events,POST,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/billing/process-pending-events,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/billing/process-pending-events/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/billing/provider-status,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/billing/provider-status,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/billing/provider-status/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/billing/reprocess-event,POST,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/billing/reprocess-event,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/billing/reprocess-event/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/billing/reprocess-workspace-events,POST,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/billing/reprocess-workspace-events,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/billing/reprocess-workspace-events/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/billing/workspace-status,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/billing/workspace-status,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/billing/workspace-status/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/critical/echo,POST,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_critical+step_up,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/critical/echo,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/critical/echo/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/diagnostics,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/diagnostics,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/diagnostics/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/health,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/health,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/health/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/leads,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/leads,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/leads/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/leads/:id,GET|PATCH,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/leads/:id,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/leads/[id]/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/leads/bulk,PATCH,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/leads/bulk,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/leads/bulk/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/overview,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/overview,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/overview/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/support/tickets,GET|PATCH,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/support/tickets,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/support/tickets/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/support/tickets/:ticketId/messages,GET|POST,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/support/tickets/:ticketId/messages,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/support/tickets/[ticketId]/messages/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/tenants,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/tenants,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/tenants/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/tenants/:tenantId,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/tenants/:tenantId,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/tenants/[tenantId]/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/testing/quality,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/testing/quality,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/testing/quality/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/testing/safe-audit/refresh,POST,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/testing/safe-audit/refresh,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/testing/safe-audit/refresh/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/testing/safe-audit/runs,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/testing/safe-audit/runs,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/testing/safe-audit/runs/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/testing/safe-audit/save,POST,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/platform/testing/safe-audit/save,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/testing/safe-audit/save/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/platform/users,GET,platform,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,yes,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/platform/users,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/platform/users/route.ts;no platform/*/route.test.ts,2B_platform_negative_tests
/api/v1/portal/projects,GET,portal,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portal/projects,app/api/v1/portal/projects/route.test.ts,partial_see_test|roles,no,no,GAP,P2,apps/web/app/api/v1/portal/projects/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/portal/projects/:id,GET,portal,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,yes_assertCustomerFinanceSafePayload,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portal/projects/:id,app/api/v1/portal/projects/[id]/route.test.ts,partial_see_test|roles,no,yes,PROVEN,,apps/web/app/api/v1/portal/projects/[id]/route.ts,
/api/v1/portal/projects/:id/change-orders,GET,portal,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,yes_assertCustomerFinanceSafePayload,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portal/projects/:id/change-orders,app/api/v1/portal/projects/[id]/change-orders/route.test.ts,partial_see_test|roles,no,yes,PROVEN,,apps/web/app/api/v1/portal/projects/[id]/change-orders/route.ts,
/api/v1/portal/projects/:id/change-orders/:changeOrderId,GET,portal,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,possible_without_route_guard,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portal/projects/:id/change-orders/:changeOrderId,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/portal/projects/[id]/change-orders/[changeOrderId]/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO;portal re-export of projects handler; manager may get full row via alias,2B_customer_finance_guard_coverage
/api/v1/portal/projects/:id/change-orders/:changeOrderId/respond,POST,portal,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,possible_without_route_guard,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/portal/projects/:id/change-orders/:changeOrderId/respond,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/portal/projects/[id]/change-orders/[changeOrderId]/respond/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO;portal re-export of projects handler; manager may get full row via alias,2B_customer_finance_guard_coverage
/api/v1/portal/projects/:id/decisions,GET,portal,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,yes_assertCustomerFinanceSafePayload,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portal/projects/:id/decisions,app/api/v1/portal/projects/[id]/decisions/route.test.ts,partial_see_test|roles,no,yes,PROVEN,,apps/web/app/api/v1/portal/projects/[id]/decisions/route.ts,
/api/v1/portal/projects/:id/decisions/:requestId/respond,POST,portal,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/portal/projects/:id/decisions/:requestId/respond,app/api/v1/portal/projects/[id]/decisions/[requestId]/respond/route.test.ts,partial_see_test|roles,no,no,GAP,P2,apps/web/app/api/v1/portal/projects/[id]/decisions/[requestId]/respond/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/portal/projects/:id/documents,GET,portal,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,yes_assertCustomerFinanceSafePayload,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portal/projects/:id/documents,app/api/v1/portal/projects/[id]/documents/route.test.ts,partial_see_test|roles,no,yes,PROVEN,,apps/web/app/api/v1/portal/projects/[id]/documents/route.ts,
/api/v1/portal/projects/:id/estimates,GET,portal,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,yes_assertCustomerFinanceSafePayload,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portal/projects/:id/estimates,app/api/v1/portal/projects/[id]/estimates/route.test.ts,partial_see_test|roles,no,yes,PROVEN,,apps/web/app/api/v1/portal/projects/[id]/estimates/route.ts,
/api/v1/portal/projects/:id/progress,GET,portal,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,yes_assertCustomerFinanceSafePayload,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portal/projects/:id/progress,app/api/v1/portal/projects/[id]/progress/route.test.ts,partial_see_test|roles,no,yes,PROVEN,,apps/web/app/api/v1/portal/projects/[id]/progress/route.ts,
/api/v1/portal/projects/:id/proof,GET,portal,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,yes_assertCustomerFinanceSafePayload,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portal/projects/:id/proof,app/api/v1/portal/projects/[id]/proof/route.test.ts,partial_see_test|roles,no,yes,PROVEN,,apps/web/app/api/v1/portal/projects/[id]/proof/route.ts,
/api/v1/portfolio/control,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portfolio/control,app/api/v1/portfolio/control/route.test.ts,partial_see_test,no,no,PROVEN,,apps/web/app/api/v1/portfolio/control/route.ts,
/api/v1/portfolio/review-pack,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portfolio/review-pack,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/portfolio/review-pack/route.ts,
/api/v1/portfolio/summary,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/portfolio/summary,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/portfolio/summary/route.ts,
/api/v1/projects,GET|POST,projects,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/route.ts,
/api/v1/projects/:id,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/route.ts,
/api/v1/projects/:id/ai,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/ai,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/ai/route.ts,
/api/v1/projects/:id/attention,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/attention,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/attention/route.ts,
/api/v1/projects/:id/change-orders,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/change-orders,,none_route_level,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/change-orders/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/change-orders/:changeOrderId,GET|PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,possible_without_route_guard,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/change-orders/:changeOrderId,,none_route_level,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/change-orders/[changeOrderId]/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/change-orders/:changeOrderId/respond,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,possible_without_route_guard,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/change-orders/:changeOrderId/respond,,none_route_level,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/change-orders/[changeOrderId]/respond/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/change-orders/:changeOrderId/send,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/change-orders/:changeOrderId/send,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/change-orders/[changeOrderId]/send/route.ts,
/api/v1/projects/:id/change-orders/:changeOrderId/transition,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/change-orders/:changeOrderId/transition,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/change-orders/[changeOrderId]/transition/route.ts,
/api/v1/projects/:id/client-portal,PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/client-portal,app/api/v1/projects/[id]/client-portal/route.test.ts,partial_see_test|roles,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/client-portal/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
